site_id,sae_count,missing_pages,subject_count,reviewed_count,review_rate,missing_per_subject,target
Site 1368,36.0,0.0,50.0,0.0,0.0,0.0,0
Site 1369,72.0,10.0,108.0,0.0,0.0,0.09259259259259259,0
Site 137,1720.0,0.0,13.0,0.0,0.0,0.0,0
Site 1370,630.0,0.0,154.0,0.0,0.0,0.0,0
Site 1371,63.0,0.0,112.0,0.0,0.0,0.0,0
Site 1372,315.0,0.0,120.0,0.0,0.0,0.0,0
Site 1373,54.0,0.0,52.0,0.0,0.0,0.0,0
Site 1374,135.0,0.0,60.0,0.0,0.0,0.0,0
Site 1375,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1376,180.0,0.0,48.0,0.0,0.0,0.0,0
Site 1377,36.0,0.0,110.0,0.0,0.0,0.0,0
Site 1378,72.0,0.0,20.0,0.0,0.0,0.0,0
Site 1379,225.0,0.0,70.0,0.0,0.0,0.0,0
Site 138,5300.0,0.0,23.0,0.0,0.0,0.0,0
Site 1380,0.0,0.0,44.0,0.0,0.0,0.0,0
Site 1381,342.0,0.0,92.0,0.0,0.0,0.0,0
Site 1382,18.0,0.0,6.0,0.0,0.0,0.0,0
Site 1383,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1384,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 1385,117.0,0.0,56.0,0.0,0.0,0.0,0
Site 1386,72.0,0.0,34.0,0.0,0.0,0.0,0
Site 1387,54.0,0.0,34.0,0.0,0.0,0.0,0
Site 1388,18.0,2.0,95.0,0.0,0.0,0.021052631578947368,0
Site 1389,1099.0,1.0,257.0,0.0,0.0,0.0038910505836575876,0
Site 139,4180.0,0.0,53.0,0.0,0.0,0.0,0
Site 1390,567.0,0.0,201.0,0.0,0.0,0.0,0
Site 1391,54.0,0.0,18.0,0.0,0.0,0.0,0
Site 1392,72.0,0.0,98.0,0.0,0.0,0.0,0
Site 1393,81.0,0.0,22.0,0.0,0.0,0.0,0
Site 1394,216.0,0.0,70.0,0.0,0.0,0.0,0
Site 1395,18.0,0.0,26.0,0.0,0.0,0.0,0
Site 1396,0.0,0.0,25.0,0.0,0.0,0.0,0
Site 1397,162.0,0.0,84.0,0.0,0.0,0.0,0
Site 1398,81.0,6.0,27.0,0.0,0.0,0.2222222222222222,0
Site 1399,234.0,0.0,174.0,0.0,0.0,0.0,0
Site 14,2926.0,1104.0,852.0,0.0,0.0,1.295774647887324,0
Site 140,3940.0,0.0,27.0,0.0,0.0,0.0,0
Site 1400,495.0,10.0,198.0,0.0,0.0,0.050505050505050504,0
Site 1401,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1402,153.0,0.0,71.0,0.0,0.0,0.0,0
Site 1403,27.0,0.0,30.0,0.0,0.0,0.0,0
Site 1404,54.0,10.0,29.0,0.0,0.0,0.3448275862068966,0
Site 1405,324.0,20.0,78.0,0.0,0.0,0.2564102564102564,0
Site 1406,18.0,0.0,24.0,0.0,0.0,0.0,0
Site 1407,54.0,0.0,70.0,0.0,0.0,0.0,0
Site 1408,153.0,0.0,36.0,0.0,0.0,0.0,0
Site 1409,225.0,0.0,34.0,0.0,0.0,0.0,0
Site 141,120.0,0.0,4.0,0.0,0.0,0.0,0
Site 1410,279.0,0.0,80.0,0.0,0.0,0.0,0
Site 1411,18.0,0.0,26.0,0.0,0.0,0.0,0
Site 1412,180.0,0.0,114.0,0.0,0.0,0.0,0
Site 1413,243.0,10.0,84.0,0.0,0.0,0.11904761904761904,0
Site 1414,144.0,0.0,42.0,0.0,0.0,0.0,0
Site 1415,369.0,70.0,182.0,0.0,0.0,0.38461538461538464,0
Site 1416,144.0,0.0,40.0,0.0,0.0,0.0,0
Site 1417,405.0,0.0,120.0,0.0,0.0,0.0,0
Site 1418,144.0,0.0,48.0,0.0,0.0,0.0,0
Site 1419,99.0,0.0,28.0,0.0,0.0,0.0,0
Site 142,4540.0,0.0,13.0,0.0,0.0,0.0,0
Site 1420,243.0,0.0,50.0,0.0,0.0,0.0,0
Site 1421,288.0,0.0,80.0,0.0,0.0,0.0,0
Site 1422,0.0,0.0,14.0,0.0,0.0,0.0,0
Site 1423,108.0,0.0,36.0,0.0,0.0,0.0,0
Site 1424,99.0,0.0,32.0,0.0,0.0,0.0,0
Site 1425,54.0,0.0,24.0,0.0,0.0,0.0,0
Site 1426,171.0,20.0,72.0,0.0,0.0,0.2777777777777778,0
Site 1427,0.0,0.0,38.0,0.0,0.0,0.0,0
Site 1428,288.0,0.0,52.0,0.0,0.0,0.0,0
Site 1429,18.0,0.0,10.0,0.0,0.0,0.0,0
Site 143,1340.0,0.0,17.0,0.0,0.0,0.0,0
Site 1430,72.0,0.0,30.0,0.0,0.0,0.0,0
Site 1431,243.0,0.0,96.0,0.0,0.0,0.0,0
Site 1432,216.0,10.0,90.0,0.0,0.0,0.1111111111111111,0
Site 1433,171.0,30.0,64.0,0.0,0.0,0.46875,0
Site 1434,90.0,0.0,26.0,0.0,0.0,0.0,0
Site 1435,81.0,0.0,14.0,0.0,0.0,0.0,0
Site 1436,792.0,0.0,158.0,0.0,0.0,0.0,0
Site 1437,252.0,0.0,98.0,0.0,0.0,0.0,0
Site 1438,441.0,0.0,126.0,0.0,0.0,0.0,0
Site 1439,144.0,0.0,48.0,0.0,0.0,0.0,0
Site 144,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1440,54.0,0.0,28.0,0.0,0.0,0.0,0
Site 1441,162.0,0.0,38.0,0.0,0.0,0.0,0
Site 1442,108.0,0.0,50.0,0.0,0.0,0.0,0
Site 1443,351.0,0.0,58.0,0.0,0.0,0.0,0
Site 1444,225.0,10.0,72.0,0.0,0.0,0.1388888888888889,0
Site 1445,198.0,0.0,32.0,0.0,0.0,0.0,0
Site 1446,495.0,0.0,160.0,0.0,0.0,0.0,0
Site 1447,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1448,45.0,0.0,26.0,0.0,0.0,0.0,0
Site 1449,27.0,0.0,6.0,0.0,0.0,0.0,0
Site 145,220.0,0.0,8.0,0.0,0.0,0.0,0
Site 1450,18.0,0.0,4.0,0.0,0.0,0.0,0
Site 1451,117.0,0.0,22.0,0.0,0.0,0.0,0
Site 1452,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 1453,36.0,0.0,30.0,0.0,0.0,0.0,0
Site 1454,279.0,0.0,18.0,0.0,0.0,0.0,0
Site 1455,153.0,0.0,52.0,0.0,0.0,0.0,0
Site 1456,450.0,10.0,166.0,0.0,0.0,0.060240963855421686,0
Site 1457,36.0,0.0,12.0,0.0,0.0,0.0,0
Site 1458,342.0,30.0,198.0,0.0,0.0,0.15151515151515152,0
Site 1459,45.0,0.0,50.0,0.0,0.0,0.0,0
Site 146,2180.0,0.0,16.0,0.0,0.0,0.0,0
Site 1460,18.0,0.0,8.0,0.0,0.0,0.0,0
Site 1461,18.0,0.0,38.0,0.0,0.0,0.0,0
Site 1462,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1463,0.0,0.0,38.0,0.0,0.0,0.0,0
Site 1464,0.0,10.0,28.0,0.0,0.0,0.35714285714285715,0
Site 1465,198.0,0.0,22.0,0.0,0.0,0.0,0
Site 1466,108.0,0.0,68.0,0.0,0.0,0.0,0
Site 1467,747.0,0.0,202.0,0.0,0.0,0.0,0
Site 1468,549.0,0.0,168.0,0.0,0.0,0.0,0
Site 1469,279.0,0.0,78.0,0.0,0.0,0.0,0
Site 147,190.0,6.0,29.0,0.0,0.0,0.20689655172413793,0
Site 1470,108.0,0.0,80.0,0.0,0.0,0.0,0
Site 1471,666.0,10.0,160.0,0.0,0.0,0.0625,0
Site 1472,126.0,0.0,56.0,0.0,0.0,0.0,0
Site 1473,108.0,0.0,38.0,0.0,0.0,0.0,0
Site 1474,369.0,0.0,52.0,0.0,0.0,0.0,0
Site 1475,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 1476,126.0,0.0,48.0,0.0,0.0,0.0,0
Site 1477,108.0,0.0,48.0,0.0,0.0,0.0,0
Site 1478,153.0,0.0,46.0,0.0,0.0,0.0,0
Site 1479,576.0,0.0,80.0,0.0,0.0,0.0,0
Site 148,2441.0,108.0,306.0,0.0,0.0,0.35294117647058826,0
Site 1480,90.0,0.0,40.0,0.0,0.0,0.0,0
Site 1481,234.0,0.0,56.0,0.0,0.0,0.0,0
Site 1482,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 1483,81.0,0.0,34.0,0.0,0.0,0.0,0
Site 1484,99.0,0.0,68.0,0.0,0.0,0.0,0
Site 1485,18.0,0.0,54.0,0.0,0.0,0.0,0
Site 1486,45.0,0.0,50.0,0.0,0.0,0.0,0
Site 1487,108.0,0.0,42.0,0.0,0.0,0.0,0
Site 1488,117.0,20.0,24.0,0.0,0.0,0.8333333333333334,0
Site 1489,36.0,0.0,36.0,0.0,0.0,0.0,0
Site 149,1667.0,0.0,469.0,0.0,0.0,0.0,0
Site 1490,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 1491,72.0,0.0,50.0,0.0,0.0,0.0,0
Site 1492,90.0,10.0,44.0,0.0,0.0,0.22727272727272727,0
Site 1493,0.0,0.0,34.0,0.0,0.0,0.0,0
Site 1494,54.0,10.0,48.0,0.0,0.0,0.20833333333333334,0
Site 1495,18.0,0.0,28.0,0.0,0.0,0.0,0
Site 1496,18.0,0.0,50.0,0.0,0.0,0.0,0
Site 1497,18.0,0.0,18.0,0.0,0.0,0.0,0
Site 1498,144.0,0.0,82.0,0.0,0.0,0.0,0
Site 1499,18.0,0.0,60.0,0.0,0.0,0.0,0
Site 15,14115.0,879.0,793.0,0.0,0.0,1.1084489281210592,0
Site 150,3680.0,0.0,4.0,0.0,0.0,0.0,0
Site 1500,54.0,0.0,30.0,0.0,0.0,0.0,0
Site 1501,99.0,0.0,16.0,0.0,0.0,0.0,0
Site 1502,108.0,0.0,50.0,0.0,0.0,0.0,0
Site 1503,279.0,0.0,90.0,0.0,0.0,0.0,0
Site 1504,522.0,0.0,128.0,0.0,0.0,0.0,0
Site 1505,288.0,0.0,60.0,0.0,0.0,0.0,0
Site 1506,225.0,0.0,28.0,0.0,0.0,0.0,0
Site 1507,36.0,0.0,34.0,0.0,0.0,0.0,0
Site 1508,72.0,0.0,50.0,0.0,0.0,0.0,0
Site 1509,0.0,150.0,28.0,0.0,0.0,5.357142857142857,0
Site 151,400.0,0.0,4.0,0.0,0.0,0.0,0
Site 1510,891.0,50.0,78.0,0.0,0.0,0.6410256410256411,0
Site 1511,72.0,0.0,48.0,0.0,0.0,0.0,0
Site 1512,81.0,0.0,20.0,0.0,0.0,0.0,0
Site 1513,702.0,0.0,400.0,0.0,0.0,0.0,0
Site 1514,1044.0,0.0,224.0,0.0,0.0,0.0,0
Site 1515,99.0,0.0,44.0,0.0,0.0,0.0,0
Site 1516,216.0,10.0,180.0,0.0,0.0,0.05555555555555555,0
Site 1517,72.0,0.0,46.0,0.0,0.0,0.0,0
Site 1518,81.0,0.0,30.0,0.0,0.0,0.0,0
Site 1519,234.0,20.0,298.0,0.0,0.0,0.06711409395973154,0
Site 152,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 1520,432.0,0.0,290.0,0.0,0.0,0.0,0
Site 1521,144.0,0.0,20.0,0.0,0.0,0.0,0
Site 1522,189.0,0.0,76.0,0.0,0.0,0.0,0
Site 1523,288.0,0.0,54.0,0.0,0.0,0.0,0
Site 1524,27.0,0.0,14.0,0.0,0.0,0.0,0
Site 1525,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1526,288.0,20.0,98.0,0.0,0.0,0.20408163265306123,0
Site 1527,675.0,20.0,192.0,0.0,0.0,0.10416666666666667,0
Site 1528,369.0,0.0,200.0,0.0,0.0,0.0,0
Site 1529,90.0,0.0,6.0,0.0,0.0,0.0,0
Site 153,362.0,6.0,181.0,0.0,0.0,0.03314917127071823,0
Site 1530,18.0,0.0,18.0,0.0,0.0,0.0,0
Site 1531,225.0,0.0,78.0,0.0,0.0,0.0,0
Site 1532,162.0,0.0,40.0,0.0,0.0,0.0,0
Site 1533,90.0,0.0,74.0,0.0,0.0,0.0,0
Site 1534,54.0,0.0,54.0,0.0,0.0,0.0,0
Site 1535,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1536,63.0,0.0,16.0,0.0,0.0,0.0,0
Site 1537,54.0,0.0,58.0,0.0,0.0,0.0,0
Site 1538,63.0,0.0,74.0,0.0,0.0,0.0,0
Site 1539,108.0,0.0,68.0,0.0,0.0,0.0,0
Site 154,774.0,0.0,191.0,0.0,0.0,0.0,0
Site 1540,90.0,0.0,46.0,0.0,0.0,0.0,0
Site 1541,126.0,0.0,94.0,0.0,0.0,0.0,0
Site 1542,135.0,40.0,56.0,0.0,0.0,0.7142857142857143,0
Site 1543,36.0,0.0,54.0,0.0,0.0,0.0,0
Site 1544,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 1545,144.0,0.0,62.0,0.0,0.0,0.0,0
Site 1546,171.0,0.0,80.0,0.0,0.0,0.0,0
Site 1547,387.0,0.0,134.0,0.0,0.0,0.0,0
Site 1548,45.0,0.0,26.0,0.0,0.0,0.0,0
Site 1549,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 155,359.0,54.0,223.0,0.0,0.0,0.242152466367713,0
Site 1550,0.0,0.0,30.0,0.0,0.0,0.0,0
Site 1551,0.0,0.0,22.0,0.0,0.0,0.0,0
Site 1552,171.0,0.0,42.0,0.0,0.0,0.0,0
Site 1553,198.0,0.0,64.0,0.0,0.0,0.0,0
Site 1554,0.0,0.0,18.0,0.0,0.0,0.0,0
Site 1555,0.0,0.0,22.0,0.0,0.0,0.0,0
Site 1556,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 1557,99.0,0.0,44.0,0.0,0.0,0.0,0
Site 1558,108.0,0.0,50.0,0.0,0.0,0.0,0
Site 1559,153.0,20.0,104.0,0.0,0.0,0.19230769230769232,0
Site 156,647.0,20.0,78.0,0.0,0.0,0.2564102564102564,0
Site 1560,441.0,0.0,70.0,0.0,0.0,0.0,0
Site 1561,288.0,0.0,78.0,0.0,0.0,0.0,0
Site 1562,207.0,0.0,88.0,0.0,0.0,0.0,0
Site 1563,0.0,0.0,22.0,0.0,0.0,0.0,0
Site 1564,18.0,0.0,18.0,0.0,0.0,0.0,0
Site 1565,99.0,0.0,42.0,0.0,0.0,0.0,0
Site 1566,99.0,0.0,30.0,0.0,0.0,0.0,0
Site 1567,81.0,0.0,50.0,0.0,0.0,0.0,0
Site 1568,54.0,0.0,62.0,0.0,0.0,0.0,0
Site 1569,36.0,0.0,22.0,0.0,0.0,0.0,0
Site 157,803.0,0.0,170.0,0.0,0.0,0.0,0
Site 1570,54.0,0.0,8.0,0.0,0.0,0.0,0
Site 1571,54.0,0.0,56.0,0.0,0.0,0.0,0
Site 1572,342.0,50.0,88.0,0.0,0.0,0.5681818181818182,0
Site 1573,252.0,0.0,82.0,0.0,0.0,0.0,0
Site 1574,72.0,0.0,16.0,0.0,0.0,0.0,0
Site 1575,162.0,0.0,28.0,0.0,0.0,0.0,0
Site 1576,180.0,0.0,30.0,0.0,0.0,0.0,0
Site 1577,54.0,0.0,24.0,0.0,0.0,0.0,0
Site 1578,135.0,0.0,36.0,0.0,0.0,0.0,0
Site 1579,180.0,0.0,72.0,0.0,0.0,0.0,0
Site 158,701.0,4.0,304.0,0.0,0.0,0.013157894736842105,0
Site 1580,63.0,10.0,78.0,0.0,0.0,0.1282051282051282,0
Site 1581,63.0,0.0,24.0,0.0,0.0,0.0,0
Site 1582,63.0,0.0,76.0,0.0,0.0,0.0,0
Site 1583,18.0,0.0,54.0,0.0,0.0,0.0,0
Site 1584,18.0,0.0,36.0,0.0,0.0,0.0,0
Site 1585,63.0,0.0,50.0,0.0,0.0,0.0,0
Site 1586,108.0,0.0,38.0,0.0,0.0,0.0,0
Site 1587,36.0,0.0,36.0,0.0,0.0,0.0,0
Site 1588,18.0,0.0,10.0,0.0,0.0,0.0,0
Site 1589,36.0,0.0,52.0,0.0,0.0,0.0,0
Site 159,436.0,0.0,87.0,0.0,0.0,0.0,0
Site 1590,36.0,0.0,22.0,0.0,0.0,0.0,0
Site 1591,81.0,0.0,32.0,0.0,0.0,0.0,0
Site 1592,144.0,0.0,52.0,0.0,0.0,0.0,0
Site 1593,18.0,0.0,62.0,0.0,0.0,0.0,0
Site 1594,0.0,0.0,50.0,0.0,0.0,0.0,0
Site 1595,45.0,0.0,50.0,0.0,0.0,0.0,0
Site 1596,54.0,0.0,26.0,0.0,0.0,0.0,0
Site 1597,36.0,0.0,20.0,0.0,0.0,0.0,0
Site 1598,252.0,0.0,32.0,0.0,0.0,0.0,0
Site 1599,18.0,0.0,14.0,0.0,0.0,0.0,0
Site 16,1649.0,7.0,186.0,0.0,0.0,0.03763440860215054,0
Site 160,360.0,70.0,119.0,0.0,0.0,0.5882352941176471,0
Site 1600,234.0,0.0,102.0,0.0,0.0,0.0,0
Site 1601,270.0,0.0,30.0,0.0,0.0,0.0,0
Site 1602,198.0,0.0,84.0,0.0,0.0,0.0,0
Site 1603,153.0,0.0,30.0,0.0,0.0,0.0,0
Site 1604,18.0,0.0,58.0,0.0,0.0,0.0,0
Site 1605,90.0,0.0,54.0,0.0,0.0,0.0,0
Site 1606,216.0,0.0,38.0,0.0,0.0,0.0,0
Site 1607,216.0,0.0,24.0,0.0,0.0,0.0,0
Site 1608,261.0,0.0,42.0,0.0,0.0,0.0,0
Site 1609,162.0,10.0,44.0,0.0,0.0,0.22727272727272727,0
Site 161,651.0,0.0,46.0,0.0,0.0,0.0,0
Site 1610,252.0,0.0,54.0,0.0,0.0,0.0,0
Site 1611,243.0,0.0,86.0,0.0,0.0,0.0,0
Site 1612,99.0,0.0,44.0,0.0,0.0,0.0,0
Site 1613,162.0,0.0,56.0,0.0,0.0,0.0,0
Site 1614,117.0,0.0,16.0,0.0,0.0,0.0,0
Site 1615,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 1616,27.0,0.0,42.0,0.0,0.0,0.0,0
Site 1617,0.0,0.0,24.0,0.0,0.0,0.0,0
Site 1618,81.0,0.0,6.0,0.0,0.0,0.0,0
Site 1619,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 162,1234.0,0.0,353.0,0.0,0.0,0.0,0
Site 1620,288.0,0.0,184.0,0.0,0.0,0.0,0
Site 1621,153.0,0.0,60.0,0.0,0.0,0.0,0
Site 1622,18.0,0.0,46.0,0.0,0.0,0.0,0
Site 1623,153.0,20.0,94.0,0.0,0.0,0.2127659574468085,0
Site 1624,135.0,20.0,120.0,0.0,0.0,0.16666666666666666,0
Site 1625,81.0,20.0,78.0,0.0,0.0,0.2564102564102564,0
Site 1626,180.0,0.0,44.0,0.0,0.0,0.0,0
Site 1627,468.0,40.0,400.0,0.0,0.0,0.1,0
Site 1628,18.0,0.0,48.0,0.0,0.0,0.0,0
Site 1629,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 163,788.0,0.0,57.0,0.0,0.0,0.0,0
Site 1630,450.0,0.0,96.0,0.0,0.0,0.0,0
Site 1631,36.0,0.0,58.0,0.0,0.0,0.0,0
Site 1632,504.0,0.0,190.0,0.0,0.0,0.0,0
Site 1633,198.0,0.0,150.0,0.0,0.0,0.0,0
Site 1634,36.0,0.0,16.0,0.0,0.0,0.0,0
Site 1635,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 1636,108.0,0.0,52.0,0.0,0.0,0.0,0
Site 1637,0.0,0.0,12.0,0.0,0.0,0.0,0
Site 1638,270.0,0.0,122.0,0.0,0.0,0.0,0
Site 1639,90.0,0.0,38.0,0.0,0.0,0.0,0
Site 164,4588.0,60.0,106.0,0.0,0.0,0.5660377358490566,0
Site 1640,468.0,120.0,578.0,0.0,0.0,0.20761245674740483,0
Site 1641,45.0,0.0,30.0,0.0,0.0,0.0,0
Site 1642,351.0,0.0,136.0,0.0,0.0,0.0,0
Site 1643,90.0,0.0,50.0,0.0,0.0,0.0,0
Site 1644,0.0,0.0,48.0,0.0,0.0,0.0,0
Site 1645,0.0,2.0,23.0,0.0,0.0,0.08695652173913043,0
Site 1646,10.0,50.0,37.0,0.0,0.0,1.3513513513513513,0
Site 1647,30.0,0.0,40.0,0.0,0.0,0.0,0
Site 1648,0.0,120.0,83.0,0.0,0.0,1.4457831325301205,0
Site 1649,0.0,0.0,13.0,0.0,0.0,0.0,0
Site 165,608.0,878.0,526.0,0.0,0.0,1.6692015209125475,0
Site 1650,30.0,2.0,21.0,0.0,0.0,0.09523809523809523,0
Site 1651,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1652,0.0,0.0,19.0,0.0,0.0,0.0,0
Site 1653,0.0,0.0,4.0,0.0,0.0,0.0,0
Site 1654,0.0,0.0,13.0,0.0,0.0,0.0,0
Site 1655,0.0,3.0,14.0,0.0,0.0,0.21428571428571427,0
Site 1656,0.0,4.0,11.0,0.0,0.0,0.36363636363636365,0
Site 1657,0.0,2.0,19.0,0.0,0.0,0.10526315789473684,0
Site 1658,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1659,0.0,15.0,63.0,0.0,0.0,0.23809523809523808,0
Site 166,1650.0,1.0,90.0,0.0,0.0,0.011111111111111112,0
Site 1660,0.0,2.0,11.0,0.0,0.0,0.18181818181818182,0
Site 1661,0.0,2.0,27.0,0.0,0.0,0.07407407407407407,0
Site 1662,0.0,4.0,7.0,0.0,0.0,0.5714285714285714,0
Site 1663,0.0,0.0,14.0,0.0,0.0,0.0,0
Site 1664,0.0,0.0,14.0,0.0,0.0,0.0,0
Site 1665,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1666,30.0,0.0,30.0,0.0,0.0,0.0,0
Site 1667,0.0,5.0,32.0,0.0,0.0,0.15625,0
Site 1668,0.0,2.0,19.0,0.0,0.0,0.10526315789473684,0
Site 1669,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 167,20.0,0.0,201.0,0.0,0.0,0.0,0
Site 1670,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1671,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 1672,0.0,2.0,3.0,0.0,0.0,0.6666666666666666,0
Site 1673,250.0,26.0,225.0,0.0,0.0,0.11555555555555555,0
Site 1674,130.0,96.0,164.0,0.0,0.0,0.5853658536585366,0
Site 1675,520.0,70.0,83.0,0.0,0.0,0.8433734939759037,0
Site 1676,0.0,2.0,138.0,0.0,0.0,0.014492753623188406,0
Site 1677,10.0,1.0,106.0,0.0,0.0,0.009433962264150943,0
Site 1678,0.0,0.0,46.0,0.0,0.0,0.0,0
Site 1679,0.0,0.0,20.0,0.0,0.0,0.0,0
Site 168,591.0,38.0,90.0,0.0,0.0,0.4222222222222222,0
Site 1680,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 1681,0.0,4.0,9.0,0.0,0.0,0.4444444444444444,0
Site 1682,0.0,2.0,4.0,0.0,0.0,0.5,0
Site 1683,60.0,10.0,36.0,0.0,0.0,0.2777777777777778,0
Site 1684,0.0,0.0,3.0,0.0,0.0,0.0,0
Site 1685,0.0,2.0,6.0,0.0,0.0,0.3333333333333333,0
Site 1686,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1687,0.0,0.0,11.0,0.0,0.0,0.0,0
Site 1688,10.0,2.0,18.0,0.0,0.0,0.1111111111111111,0
Site 1689,10.0,0.0,15.0,0.0,0.0,0.0,0
Site 169,190.0,12.0,91.0,0.0,0.0,0.13186813186813187,0
Site 1690,0.0,0.0,8.0,0.0,0.0,0.0,0
Site 1691,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1692,10.0,16.0,58.0,0.0,0.0,0.27586206896551724,0
Site 1693,130.0,3.0,93.0,0.0,0.0,0.03225806451612903,0
Site 1694,0.0,2.0,18.0,0.0,0.0,0.1111111111111111,0
Site 1695,0.0,7.0,43.0,0.0,0.0,0.16279069767441862,0
Site 1696,190.0,3.0,24.0,0.0,0.0,0.125,0
Site 1697,0.0,0.0,24.0,0.0,0.0,0.0,0
Site 1698,0.0,0.0,16.0,0.0,0.0,0.0,0
Site 1699,20.0,14.0,23.0,0.0,0.0,0.6086956521739131,0
Site 17,406.0,122.0,168.0,0.0,0.0,0.7261904761904762,0
Site 170,980.0,1.0,18.0,0.0,0.0,0.05555555555555555,0
Site 1700,0.0,2.0,26.0,0.0,0.0,0.07692307692307693,0
Site 1701,0.0,0.0,31.0,0.0,0.0,0.0,0
Site 1702,0.0,0.0,21.0,0.0,0.0,0.0,0
Site 1703,50.0,2.0,37.0,0.0,0.0,0.05405405405405406,0
Site 1704,90.0,0.0,5.0,0.0,0.0,0.0,0
Site 1705,0.0,1.0,13.0,0.0,0.0,0.07692307692307693,0
Site 1706,10.0,14.0,20.0,0.0,0.0,0.7,0
Site 1707,0.0,0.0,6.0,0.0,0.0,0.0,0
Site 1708,10.0,0.0,8.0,0.0,0.0,0.0,0
Site 1709,0.0,0.0,14.0,0.0,0.0,0.0,0
Site 171,575.0,0.0,89.0,0.0,0.0,0.0,0
Site 1710,290.0,0.0,76.0,0.0,0.0,0.0,0
Site 1711,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1712,90.0,4.0,4.0,0.0,0.0,1.0,0
Site 1713,0.0,0.0,11.0,0.0,0.0,0.0,0
Site 1714,0.0,2.0,16.0,0.0,0.0,0.125,0
Site 1715,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1716,0.0,0.0,21.0,0.0,0.0,0.0,0
Site 1717,0.0,2.0,4.0,0.0,0.0,0.5,0
Site 1718,0.0,2.0,10.0,0.0,0.0,0.2,0
Site 1719,0.0,3.0,12.0,0.0,0.0,0.25,0
Site 172,789.0,0.0,312.0,0.0,0.0,0.0,0
Site 1720,0.0,0.0,10.0,0.0,0.0,0.0,0
Site 1721,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1722,0.0,2.0,34.0,0.0,0.0,0.058823529411764705,0
Site 1723,100.0,4.0,39.0,0.0,0.0,0.10256410256410256,0
Site 1724,0.0,0.0,5.0,0.0,0.0,0.0,0
Site 1725,0.0,0.0,7.0,0.0,0.0,0.0,0
Site 1726,10.0,2.0,7.0,0.0,0.0,0.2857142857142857,0
Site 1727,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1728,0.0,2.0,33.0,0.0,0.0,0.06060606060606061,0
Site 1729,0.0,0.0,1.0,0.0,0.0,0.0,0
Site 173,1520.0,0.0,18.0,0.0,0.0,0.0,0
Site 1730,30.0,8.0,43.0,0.0,0.0,0.18604651162790697,0
Site 1731,40.0,0.0,5.0,0.0,0.0,0.0,0
Site 1732,0.0,0.0,13.0,0.0,0.0,0.0,0
Site 1733,0.0,0.0,2.0,0.0,0.0,0.0,0
Site 1734,0.0,4.0,72.0,0.0,0.0,0.05555555555555555,0
Site 1735,260.0,0.0,63.0,0.0,0.0,0.0,0
Site 1736,0.0,0.0,33.0,0.0,0.0,0.0,0
Site 1737,0.0,2.0,19.0,0.0,0.0,0.10526315789473684,0
Site 1738,250.0,0.0,173.0,0.0,0.0,0.0,0
Site 1739,0.0,0.0,109.0,0.0,0.0,0.0,0
Site 174,2796.0,22.0,165.0,0.0,0.0,0.13333333333333333,0
Site 1740,30.0,0.0,102.0,0.0,0.0,0.0,0
Site 1741,0.0,2.0,13.0,0.0,0.0,0.15384615384615385,0
Site 1742,10.0,0.0,18.0,0.0,0.0,0.0,0
Site 1743,0.0,0.0,36.0,0.0,0.0,0.0,0
Site 1744,100.0,0.0,74.0,0.0,0.0,0.0,0
Site 1745,0.0,0.0,76.0,0.0,0.0,0.0,0
Site 1746,40.0,2.0,13.0,0.0,0.0,0.15384615384615385,0
Site 1747,0.0,1.0,81.0,0.0,0.0,0.012345679012345678,0
